date,amfi_code,nav,daily_return_pct,year_month,nav_30d_avg
2023-08-29,148567,93.0268,-0.00766,2023-08,95.8244
2023-08-30,148567,93.8476,0.008823,2023-08,95.7509
2023-08-31,148567,93.1689,-0.007232,2023-08,95.6293
2023-09-01,148567,94.1277,0.010291,2023-09,95.5326
2023-09-04,148567,93.3813,-0.00793,2023-09,95.427
2023-09-05,148567,92.9334,-0.004796,2023-09,95.3497
2023-09-06,148567,92.4255,-0.005465,2023-09,95.2569
2023-09-07,148567,92.0694,-0.003853,2023-09,95.1265
2023-09-08,148567,93.0794,0.01097,2023-09,95.0082
2023-09-11,148567,92.8592,-0.002366,2023-09,94.8298
2023-09-12,148567,92.6603,-0.002142,2023-09,94.6619
2023-09-13,148567,92.1036,-0.006008,2023-09,94.5114
2023-09-14,148567,91.9402,-0.001774,2023-09,94.3449
2023-09-15,148567,92.1634,0.002428,2023-09,94.1782
2023-09-18,148567,92.0362,-0.00138,2023-09,94.0058
2023-09-19,148567,91.9617,-0.000809,2023-09,93.8504
2023-09-20,148567,92.8373,0.009521,2023-09,93.7971
2023-09-21,148567,93.1096,0.002933,2023-09,93.7791
2023-09-22,148567,92.2169,-0.009588,2023-09,93.7143
2023-09-25,148567,92.1952,-0.000235,2023-09,93.6393
2023-09-26,148567,91.8058,-0.004224,2023-09,93.5228
2023-09-27,148567,92.2762,0.005124,2023-09,93.4106
2023-09-28,148567,92.4077,0.001425,2023-09,93.2804
2023-09-29,148567,93.3816,0.010539,2023-09,93.1593
2023-10-02,148567,92.822,-0.005993,2023-10,93.0172
2023-10-03,148567,92.7124,-0.001181,2023-10,92.8691
2023-10-04,148567,91.8938,-0.008829,2023-10,92.774
2023-10-05,148567,91.9074,0.000148,2023-10,92.6961
2023-10-06,148567,90.7171,-0.012951,2023-10,92.5938
2023-10-09,148567,91.0216,0.003357,2023-10,92.503
2023-10-10,148567,91.024,2.6e-05,2023-10,92.4362
2023-10-11,148567,91.1957,0.001886,2023-10,92.3478
2023-10-12,148567,91.8792,0.007495,2023-10,92.3048
2023-10-13,148567,92.109,0.002501,2023-10,92.2375
2023-10-16,148567,91.1247,-0.010686,2023-10,92.1623
2023-10-17,148567,90.7259,-0.004376,2023-10,92.0887
2023-10-18,148567,90.7085,-0.000192,2023-10,92.0315
2023-10-19,148567,90.4931,-0.002375,2023-10,91.979
2023-10-20,148567,90.3755,-0.0013,2023-10,91.8888
2023-10-23,148567,91.7244,0.014926,2023-10,91.851
2023-10-24,148567,91.853,0.001402,2023-10,91.8241
2023-10-25,148567,92.2107,0.003894,2023-10,91.8277
2023-10-26,148567,90.6383,-0.017052,2023-10,91.7843
2023-10-27,148567,91.2836,0.00712,2023-10,91.7549
2023-10-30,148567,93.657,0.026,2023-10,91.809
2023-10-31,148567,94.824,0.01246,2023-10,91.9044
2023-11-01,148567,94.5054,-0.00336,2023-11,91.96
2023-11-02,148567,96.4755,0.020846,2023-11,92.0722
2023-11-03,148567,96.5487,0.000759,2023-11,92.2166
2023-11-06,148567,96.8601,0.003225,2023-11,92.3721
2023-11-07,148567,96.6817,-0.001842,2023-11,92.5346
2023-11-08,148567,96.4817,-0.002069,2023-11,92.6748
2023-11-09,148567,94.6365,-0.019125,2023-11,92.7491
2023-11-10,148567,95.3452,0.007489,2023-11,92.8145
2023-11-13,148567,95.1449,-0.002101,2023-11,92.892
2023-11-14,148567,95.0362,-0.001142,2023-11,92.9694
2023-11-15,148567,95.3147,0.00293,2023-11,93.0834
2023-11-16,148567,95.0159,-0.003135,2023-11,93.1871
2023-11-17,148567,95.2864,0.002847,2023-11,93.3394
2023-11-20,148567,96.3524,0.011187,2023-11,93.5171
2023-11-21,148567,96.7469,0.004094,2023-11,93.7078
2023-11-22,148567,96.6659,-0.000837,2023-11,93.8902
2023-11-23,148567,96.6105,-0.000573,2023-11,94.0479
2023-11-24,148567,96.8315,0.002288,2023-11,94.2053
2023-11-27,148567,96.1731,-0.006799,2023-11,94.3736
2023-11-28,148567,96.3992,0.002351,2023-11,94.5627
2023-11-29,148567,97.033,0.006575,2023-11,94.7735
2023-11-30,148567,97.1581,0.001289,2023-11,94.9957
2023-12-01,148567,96.8453,-0.003219,2023-12,95.2113
2023-12-04,148567,96.6502,-0.002015,2023-12,95.3755
2023-12-05,148567,97.2579,0.006288,2023-12,95.5557
2023-12-06,148567,96.3685,-0.009145,2023-12,95.6943
2023-12-07,148567,95.7264,-0.006663,2023-12,95.8639
2023-12-08,148567,94.4281,-0.013563,2023-12,95.9687
2023-12-11,148567,94.5052,0.000816,2023-12,95.997
2023-12-12,148567,95.2754,0.00815,2023-12,96.012
2023-12-13,148567,96.4505,0.012334,2023-12,96.0769
2023-12-14,148567,97.8273,0.014275,2023-12,96.1219
2023-12-15,148567,97.2836,-0.005558,2023-12,96.1464
2023-12-18,148567,97.5487,0.002725,2023-12,96.1694
2023-12-19,148567,97.2533,-0.003028,2023-12,96.1884
2023-12-20,148567,98.7277,0.01516,2023-12,96.2633
2023-12-21,148567,99.9207,0.012084,2023-12,96.4394
2023-12-22,148567,100.1206,0.002001,2023-12,96.5986
2023-12-25,148567,99.6266,-0.004934,2023-12,96.748
2023-12-26,148567,96.6925,-0.029451,2023-12,96.8032
2023-12-27,148567,95.527,-0.012054,2023-12,96.8103
2023-12-28,148567,94.0276,-0.015696,2023-12,96.7773
2023-12-29,148567,92.8839,-0.012163,2023-12,96.6973
2024-01-01,148567,94.4845,0.017232,2024-01,96.635
2024-01-02,148567,93.4597,-0.010846,2024-01,96.5254
2024-01-03,148567,92.6371,-0.008802,2024-01,96.3911
2024-01-04,148567,91.9355,-0.007574,2024-01,96.2353
2024-01-05,148567,94.1153,0.02371,2024-01,96.1448
2024-01-08,148567,94.112,-3.5e-05,2024-01,96.076
2024-01-09,148567,94.9898,0.009327,2024-01,96.0291
2024-01-10,148567,95.1859,0.002064,2024-01,95.9675
2024-01-11,148567,93.5828,-0.016842,2024-01,95.8483
2024-01-12,148567,94.9053,0.014132,2024-01,95.7837
2024-01-15,148567,95.2907,0.004061,2024-01,95.7383
2024-01-16,148567,95.2376,-0.000557,2024-01,95.671
2024-01-17,148567,96.7774,0.016168,2024-01,95.6846
2024-01-18,148567,96.5319,-0.002537,2024-01,95.7115
2024-01-19,148567,96.4588,-0.000757,2024-01,95.7792
2024-01-22,148567,96.2153,-0.002524,2024-01,95.8362
2024-01-23,148567,97.183,0.010058,2024-01,95.8998
2024-01-24,148567,97.9335,0.007723,2024-01,95.9492
2024-01-25,148567,98.2251,0.002978,2024-01,95.9624
2024-01-26,148567,97.3685,-0.008721,2024-01,95.9653
2024-01-29,148567,97.1011,-0.002746,2024-01,95.9504
2024-01-30,148567,96.254,-0.008724,2024-01,95.917
2024-01-31,148567,97.2942,0.010807,2024-01,95.8693
2024-02-01,148567,96.0019,-0.013282,2024-02,95.7386
2024-02-02,148567,97.4115,0.014683,2024-02,95.6483
2024-02-05,148567,98.5749,0.011943,2024-02,95.6133
2024-02-06,148567,97.8301,-0.007556,2024-02,95.6512
2024-02-07,148567,97.5217,-0.003152,2024-02,95.7177
2024-02-08,148567,96.9609,-0.005751,2024-02,95.8155
2024-02-09,148567,97.3797,0.004319,2024-02,95.9653
2024-02-12,148567,98.6512,0.013057,2024-02,96.1042
2024-02-13,148567,99.7395,0.011032,2024-02,96.3135
2024-02-14,148567,99.4107,-0.003297,2024-02,96.5393
2024-02-15,148567,100.5688,0.01165,2024-02,96.8271
2024-02-16,148567,101.666,0.01091,2024-02,97.0788
2024-02-19,148567,101.5492,-0.001149,2024-02,97.3267
2024-02-20,148567,101.5931,0.000432,2024-02,97.5468
2024-02-21,148567,103.037,0.014213,2024-02,97.8085
2024-02-22,148567,104.0569,0.009898,2024-02,98.1576
2024-02-23,148567,105.2412,0.011381,2024-02,98.5022
2024-02-26,148567,107.724,0.023592,2024-02,98.9166
2024-02-27,148567,108.301,0.005356,2024-02,99.3521
2024-02-28,148567,108.6685,0.003393,2024-02,99.7484
2024-02-29,148567,110.0345,0.01257,2024-02,100.1985
2024-03-01,148567,112.0383,0.018211,2024-03,100.7178
2024-03-04,148567,111.4933,-0.004864,2024-03,101.2271
2024-03-05,148567,111.3525,-0.001263,2024-03,101.6994
2024-03-06,148567,110.4136,-0.008432,2024-03,102.1154
2024-03-07,148567,110.805,0.003545,2024-03,102.5348
2024-03-08,148567,111.7351,0.008394,2024-03,103.0136
2024-03-11,148567,110.8611,-0.007822,2024-03,103.4723
2024-03-12,148567,112.033,0.010571,2024-03,103.9983
2024-03-13,148567,111.6435,-0.003477,2024-03,104.4766
2024-03-14,148567,111.1755,-0.004192,2024-03,104.9824
2024-03-15,148567,112.3469,0.010536,2024-03,105.4802
2024-03-18,148567,111.7869,-0.004985,2024-03,105.9206
2024-03-19,148567,110.4687,-0.011792,2024-03,106.3419
2024-03-20,148567,111.253,0.0071,2024-03,106.7996
2024-03-21,148567,111.1812,-0.000645,2024-03,107.2736
2024-03-22,148567,112.4201,0.011143,2024-03,107.775
2024-03-25,148567,113.3074,0.007893,2024-03,108.2635
2024-03-26,148567,111.6314,-0.014792,2024-03,108.6599
2024-03-27,148567,112.9923,0.012191,2024-03,109.1126
2024-03-28,148567,114.9607,0.017421,2024-03,109.5924
2024-03-29,148567,116.0732,0.009677,2024-03,110.0726
2024-04-01,148567,117.2382,0.010037,2024-04,110.5956
2024-04-02,148567,117.0428,-0.001667,2024-04,111.1106
2024-04-03,148567,116.6119,-0.003682,2024-04,111.5631
2024-04-04,148567,116.8909,0.002393,2024-04,111.9909
2024-04-05,148567,117.9038,0.008665,2024-04,112.4129
2024-04-08,148567,118.8992,0.008442,2024-04,112.7854
2024-04-09,148567,118.5022,-0.003339,2024-04,113.1255
2024-04-10,148567,118.0009,-0.00423,2024-04,113.4366
2024-04-11,148567,116.5204,-0.012547,2024-04,113.6528
2024-04-12,148567,117.2475,0.00624,2024-04,113.8264
2024-04-15,148567,116.9055,-0.002917,2024-04,114.0068
2024-04-16,148567,116.6556,-0.002138,2024-04,114.1836
2024-04-17,148567,118.508,0.015879,2024-04,114.4534
2024-04-18,148567,119.1966,0.005811,2024-04,114.7331
2024-04-19,148567,119.5982,0.003369,2024-04,114.9952
2024-04-22,148567,120.5392,0.007868,2024-04,115.3178
2024-04-23,148567,122.1219,0.01313,2024-04,115.6541
2024-04-24,148567,120.4543,-0.013655,2024-04,115.9478
2024-04-25,148567,119.9168,-0.004462,2024-04,116.2392
2024-04-26,148567,119.7333,-0.00153,2024-04,116.4854
2024-04-29,148567,118.7659,-0.00808,2024-04,116.718
2024-04-30,148567,118.5496,-0.001821,2024-04,116.9874
2024-05-01,148567,116.9992,-0.013078,2024-05,117.1789
2024-05-02,148567,118.0155,0.008686,2024-05,117.4068
2024-05-03,148567,117.5387,-0.00404,2024-05,117.5774
2024-05-06,148567,117.808,0.002291,2024-05,117.7274
2024-05-07,148567,117.9221,0.000969,2024-05,117.9371
2024-05-08,148567,118.5644,0.005447,2024-05,118.1228
2024-05-09,148567,116.0788,-0.020964,2024-05,118.1601
2024-05-10,148567,116.6008,0.004497,2024-05,118.1777
2024-05-13,148567,116.3783,-0.001908,2024-05,118.149
2024-05-14,148567,116.8569,0.004112,2024-05,118.1428
2024-05-15,148567,115.7073,-0.009838,2024-05,118.1127
2024-05-16,148567,116.1902,0.004173,2024-05,118.0893
2024-05-17,148567,117.589,0.012039,2024-05,118.0788
2024-05-20,148567,117.8468,0.002192,2024-05,118.0437
2024-05-21,148567,117.1641,-0.005793,2024-05,117.9991
2024-05-22,148567,116.5303,-0.00541,2024-05,117.9501
2024-05-23,148567,117.1845,0.005614,2024-05,117.9722
2024-05-24,148567,117.8354,0.005554,2024-05,117.9918
2024-05-27,148567,118.2675,0.003667,2024-05,118.0372
2024-05-28,148567,118.2894,0.000185,2024-05,118.0917
2024-05-29,148567,118.5625,0.002309,2024-05,118.0935
2024-05-30,148567,118.5558,-5.7e-05,2024-05,118.0722
2024-05-31,148567,118.2192,-0.002839,2024-05,118.0262
2024-06-03,148567,119.073,0.007222,2024-06,117.9773
2024-06-04,148567,119.4607,0.003256,2024-06,117.8886
2024-06-05,148567,120.8904,0.011968,2024-06,117.9031
2024-06-06,148567,122.1501,0.01042,2024-06,117.9776
2024-06-07,148567,122.5125,0.002967,2024-06,118.0702
2024-06-10,148567,123.2211,0.005784,2024-06,118.2187
2024-06-11,148567,122.2483,-0.007895,2024-06,118.342
2024-06-12,148567,122.2277,-0.000169,2024-06,118.5163
2024-06-13,148567,122.6609,0.003544,2024-06,118.6712
2024-06-14,148567,121.0231,-0.013352,2024-06,118.7873
2024-06-17,148567,121.545,0.004312,2024-06,118.9119
2024-06-18,148567,120.5833,-0.007912,2024-06,119.0006
2024-06-19,148567,119.7449,-0.006953,2024-06,119.0399
2024-06-20,148567,119.2486,-0.004145,2024-06,119.1456
2024-06-21,148567,119.278,0.000247,2024-06,119.2348
2024-06-24,148567,117.95,-0.011134,2024-06,119.2872
2024-06-25,148567,118.9058,0.008103,2024-06,119.3555
2024-06-26,148567,119.1534,0.002082,2024-06,119.4704
2024-06-27,148567,121.2561,0.017647,2024-06,119.6392
2024-06-28,148567,121.6401,0.003167,2024-06,119.7743
2024-07-01,148567,122.3171,0.005566,2024-07,119.9233
2024-07-02,148567,121.4621,-0.00699,2024-07,120.0666
2024-07-03,148567,120.2648,-0.009857,2024-07,120.191
2024-07-04,148567,120.9856,0.005993,2024-07,120.3177
2024-07-05,148567,119.8866,-0.009084,2024-07,120.3861
2024-07-08,148567,120.6293,0.006195,2024-07,120.4648
2024-07-09,148567,122.5217,0.015688,2024-07,120.6059
2024-07-10,148567,123.6117,0.008896,2024-07,120.7742
2024-07-11,148567,124.2992,0.005562,2024-07,120.9657
2024-07-12,148567,124.6593,0.002897,2024-07,121.1803
2024-07-15,148567,124.302,-0.002866,2024-07,121.3546
2024-07-16,148567,124.2406,-0.000494,2024-07,121.514
2024-07-17,148567,123.6864,-0.004461,2024-07,121.6072
2024-07-18,148567,122.3229,-0.011024,2024-07,121.6129
2024-07-19,148567,122.4242,0.000828,2024-07,121.61
2024-07-22,148567,123.6901,0.01034,2024-07,121.6256
2024-07-23,148567,122.3552,-0.010792,2024-07,121.6292
2024-07-24,148567,123.9376,0.012933,2024-07,121.6862
2024-07-25,148567,125.3398,0.011314,2024-07,121.7755
2024-07-26,148567,125.8443,0.004025,2024-07,121.9362
2024-07-29,148567,126.3598,0.004096,2024-07,122.0967
2024-07-30,148567,126.2175,-0.001126,2024-07,122.2845
2024-07-31,148567,126.3295,0.000887,2024-07,122.504
2024-08-01,148567,125.879,-0.003566,2024-08,122.725
2024-08-02,148567,125.9791,0.000795,2024-08,122.9484
2024-08-05,148567,126.1996,0.00175,2024-08,123.2233
2024-08-06,148567,128.377,0.017254,2024-08,123.5391
2024-08-07,148567,129.0856,0.00552,2024-08,123.8701
2024-08-08,148567,128.9139,-0.00133,2024-08,124.1254
2024-08-09,148567,128.868,-0.000356,2024-08,124.3663
2024-08-12,148567,128.126,-0.005758,2024-08,124.5599
2024-08-13,148567,127.5736,-0.004311,2024-08,124.7637
2024-08-14,148567,128.6687,0.008584,2024-08,125.0438
2024-08-15,148567,128.1755,-0.003833,2024-08,125.2835
2024-08-16,148567,127.5451,-0.004918,2024-08,125.5387
2024-08-19,148567,126.9458,-0.004699,2024-08,125.7493
2024-08-20,148567,126.1971,-0.005898,2024-08,125.8718
2024-08-21,148567,127.5237,0.010512,2024-08,126.0022
2024-08-22,148567,127.7502,0.001776,2024-08,126.1172
2024-08-23,148567,127.4982,-0.001973,2024-08,126.2119
2024-08-26,148567,127.597,0.000775,2024-08,126.3217
2024-08-27,148567,127.9077,0.002435,2024-08,126.4439
2024-08-28,148567,127.1331,-0.006056,2024-08,126.5588
2024-08-29,148567,125.6493,-0.011671,2024-08,126.6697
2024-08-30,148567,127.207,0.012397,2024-08,126.8291
2024-09-02,148567,128.3864,0.009272,2024-09,126.9857
2024-09-03,148567,128.8814,0.003856,2024-09,127.2032
2024-09-04,148567,129.9975,0.00866,2024-09,127.4052
2024-09-05,148567,132.2791,0.017551,2024-09,127.6365
2024-09-06,148567,131.7239,-0.004197,2024-09,127.8325
2024-09-09,148567,130.4965,-0.009318,2024-09,127.9704
2024-09-10,148567,131.3277,0.00637,2024-09,128.1407
2024-09-11,148567,129.7067,-0.012343,2024-09,128.2533
2024-09-12,148567,129.8171,0.000851,2024-09,128.3846
2024-09-13,148567,129.5427,-0.002114,2024-09,128.5034
2024-09-16,148567,130.3821,0.00648,2024-09,128.6428
2024-09-17,148567,129.8957,-0.003731,2024-09,128.6934
2024-09-18,148567,131.3452,0.011159,2024-09,128.7687
2024-09-19,148567,130.5502,-0.006053,2024-09,128.8233
2024-09-20,148567,131.4331,0.006763,2024-09,128.9088
2024-09-23,148567,130.7304,-0.005346,2024-09,128.9956
2024-09-24,148567,131.432,0.005367,2024-09,129.1242
2024-09-25,148567,130.3284,-0.008397,2024-09,129.1795
2024-09-26,148567,130.3679,0.000303,2024-09,129.2526
2024-09-27,148567,131.9649,0.01225,2024-09,129.3999
2024-09-30,148567,132.167,0.001531,2024-09,129.574
2024-10-01,148567,133.6221,0.01101,2024-10,129.8215
2024-10-02,148567,133.6601,0.000284,2024-10,130.026
2024-10-03,148567,133.1348,-0.00393,2024-10,130.2055
2024-10-04,148567,133.4056,0.002034,2024-10,130.4024
2024-10-07,148567,134.2044,0.005988,2024-10,130.6227
2024-10-08,148567,132.036,-0.016157,2024-10,130.7603
2024-10-09,148567,132.714,0.005135,2024-10,130.9463
2024-10-10,148567,131.6865,-0.007742,2024-10,131.1475
2024-10-11,148567,130.3807,-0.009916,2024-10,131.2533
2024-10-14,148567,131.0691,0.00528,2024-10,131.3428
2024-10-15,148567,132.6939,0.012397,2024-10,131.4698
2024-10-16,148567,133.016,0.002427,2024-10,131.5705
2024-10-17,148567,131.5032,-0.011373,2024-10,131.5446
2024-10-18,148567,130.7953,-0.005383,2024-10,131.5136
2024-10-21,148567,130.381,-0.003168,2024-10,131.5098
2024-10-22,148567,130.674,0.002247,2024-10,131.488
2024-10-23,148567,130.6586,-0.000118,2024-10,131.5197
2024-10-24,148567,131.2982,0.004895,2024-10,131.5691
2024-10-25,148567,132.5296,0.009379,2024-10,131.6687
2024-10-28,148567,133.0018,0.003563,2024-10,131.756
2024-10-29,148567,134.1285,0.008471,2024-10,131.8971
2024-10-30,148567,133.8789,-0.001861,2024-10,131.9815
2024-10-31,148567,137.8986,0.030025,2024-10,132.2265
2024-11-01,148567,138.6445,0.005409,2024-11,132.4669
2024-11-04,148567,139.5554,0.00657,2024-11,132.761
2024-11-05,148567,141.8087,0.016146,2024-11,133.1069
2024-11-06,148567,141.9923,0.001295,2024-11,133.4957
2024-11-07,148567,141.2591,-0.005164,2024-11,133.8588
2024-11-08,148567,142.9698,0.01211,2024-11,134.2256
2024-11-11,148567,144.7761,0.012634,2024-11,134.6459
2024-11-12,148567,145.047,0.001871,2024-11,135.0267
2024-11-13,148567,147.3915,0.016164,2024-11,135.4844
2024-11-14,148567,147.3593,-0.000218,2024-11,135.9586
2024-11-15,148567,148.6525,0.008776,2024-11,136.4668
2024-11-18,148567,150.7305,0.013979,2024-11,137.0177
2024-11-19,148567,150.9391,0.001384,2024-11,137.6478
2024-11-20,148567,151.6266,0.004555,2024-11,138.2782
2024-11-21,148567,153.0838,0.00961,2024-11,138.9915
2024-11-22,148567,152.6689,-0.00271,2024-11,139.7344
2024-11-25,148567,151.6549,-0.006642,2024-11,140.4206
2024-11-26,148567,153.5274,0.012347,2024-11,141.115
2024-11-27,148567,154.0228,0.003227,2024-11,141.8153
2024-11-28,148567,153.4166,-0.003936,2024-11,142.5457
2024-11-29,148567,153.6233,0.001347,2024-11,143.3066
2024-12-02,148567,154.3934,0.005013,2024-12,144.1071
2024-12-03,148567,152.3499,-0.013236,2024-12,144.8296
2024-12-04,148567,153.3941,0.006854,2024-12,145.5874
2024-12-05,148567,154.0271,0.004127,2024-12,146.3451
2024-12-06,148567,156.3725,0.015227,2024-12,147.1398
2024-12-09,148567,156.1513,-0.001415,2024-12,147.9115
2024-12-10,148567,158.1409,0.012741,2024-12,148.7119
2024-12-11,148567,158.1602,0.000122,2024-12,149.5213
2024-12-12,148567,158.4361,0.001744,2024-12,150.2059
2024-12-13,148567,158.9112,0.002999,2024-12,150.8814
2024-12-16,148567,161.9555,0.019157,2024-12,151.6281
2024-12-17,148567,160.2775,-0.010361,2024-12,152.2437
2024-12-18,148567,161.0619,0.004894,2024-12,152.8794
2024-12-19,148567,161.205,0.000888,2024-12,153.5442
2024-12-20,148567,161.2476,0.000264,2024-12,154.1535
2024-12-23,148567,162.1624,0.005673,2024-12,154.733
2024-12-24,148567,163.8364,0.010323,2024-12,155.3593
2024-12-25,148567,164.6913,0.005218,2024-12,155.936
2024-12-26,148567,166.5811,0.011475,2024-12,156.5767
2024-12-27,148567,166.2986,-0.001696,2024-12,157.1649
2024-12-30,148567,166.3132,8.8e-05,2024-12,157.6844
2024-12-31,148567,164.9367,-0.008277,2024-12,158.1509
2025-01-01,148567,167.933,0.018166,2025-01,158.6945
2025-01-02,148567,167.7432,-0.00113,2025-01,159.1831
2025-01-03,148567,167.3904,-0.002103,2025-01,159.6739
2025-01-06,148567,168.3752,0.005883,2025-01,160.2312
2025-01-07,148567,170.115,0.010333,2025-01,160.7841
2025-01-08,148567,169.1671,-0.005572,2025-01,161.2889
2025-01-09,148567,171.035,0.011042,2025-01,161.8762
2025-01-10,148567,170.6661,-0.002157,2025-01,162.4443
2025-01-13,148567,172.9222,0.013219,2025-01,163.0619
2025-01-14,148567,172.1881,-0.004245,2025-01,163.7232
2025-01-15,148567,173.398,0.007027,2025-01,164.39
2025-01-16,148567,173.5528,0.000893,2025-01,165.0408
2025-01-17,148567,171.926,-0.009374,2025-01,165.5593
2025-01-20,148567,169.88,-0.0119,2025-01,166.0169
2025-01-21,148567,168.8576,-0.006018,2025-01,166.3741
2025-01-22,148567,170.4301,0.009313,2025-01,166.7831
2025-01-23,148567,167.6208,-0.016484,2025-01,167.0893
2025-01-24,148567,168.2019,0.003467,2025-01,167.399
2025-01-27,148567,168.6555,0.002697,2025-01,167.6223
2025-01-28,148567,166.2575,-0.014218,2025-01,167.8217
2025-01-29,148567,165.1783,-0.006491,2025-01,167.9589
2025-01-30,148567,164.1035,-0.006507,2025-01,168.0555
2025-01-31,148567,164.2644,0.00098,2025-01,168.156
2025-02-03,148567,166.4884,0.013539,2025-02,168.3002
2025-02-04,148567,168.1609,0.010046,2025-02,168.4444
2025-02-05,148567,167.7139,-0.002658,2025-02,168.5452
2025-02-06,148567,166.5775,-0.006776,2025-02,168.545
2025-02-07,148567,164.3886,-0.01314,2025-02,168.4814
2025-02-10,148567,163.9252,-0.002819,2025-02,168.4018
2025-02-11,148567,162.7149,-0.007383,2025-02,168.3277
2025-02-12,148567,162.7469,0.000197,2025-02,168.1548
2025-02-13,148567,162.8334,0.000532,2025-02,167.9912
2025-02-14,148567,162.2355,-0.003672,2025-02,167.8193
2025-02-17,148567,161.6697,-0.003488,2025-02,167.5958
2025-02-18,148567,160.7665,-0.005587,2025-02,167.2842
2025-02-19,148567,160.1241,-0.003996,2025-02,166.9828
2025-02-20,148567,162.2484,0.013267,2025-02,166.6899
2025-02-21,148567,163.0751,0.005095,2025-02,166.4369
2025-02-24,148567,163.9256,0.005215,2025-02,166.137
2025-02-25,148567,165.4805,0.009485,2025-02,165.9134
2025-02-26,148567,166.9199,0.008698,2025-02,165.6974
2025-02-27,148567,169.1177,0.013167,2025-02,165.5496
2025-02-28,148567,170.0853,0.005721,2025-02,165.4883
2025-03-03,148567,170.4812,0.002328,2025-03,165.5083
2025-03-04,148567,169.6828,-0.004683,2025-03,165.5358
2025-03-05,148567,168.5409,-0.00673,2025-03,165.4728
2025-03-06,148567,169.9451,0.008332,2025-03,165.5503
2025-03-07,148567,169.8663,-0.000464,2025-03,165.6058
2025-03-10,148567,167.9279,-0.011411,2025-03,165.5815
2025-03-11,148567,164.9416,-0.017783,2025-03,165.5377
2025-03-12,148567,168.1822,0.019647,2025-03,165.6378
2025-03-13,148567,166.8122,-0.008146,2025-03,165.7281
2025-03-14,148567,165.8912,-0.005521,2025-03,165.7823
2025-03-17,148567,167.7842,0.011411,2025-03,165.8255
2025-03-18,148567,166.091,-0.010092,2025-03,165.7565
2025-03-19,148567,166.9574,0.005216,2025-03,165.7313
2025-03-20,148567,169.7493,0.016722,2025-03,165.837
2025-03-21,148567,173.0327,0.019343,2025-03,166.1252
2025-03-24,148567,172.4402,-0.003424,2025-03,166.409
2025-03-25,148567,172.5109,0.00041,2025-03,166.7355
2025-03-26,148567,171.9976,-0.002975,2025-03,167.0439
2025-03-27,148567,172.0591,0.000358,2025-03,167.3514
2025-03-28,148567,174.1302,0.012037,2025-03,167.7479
2025-03-31,148567,172.0833,-0.011755,2025-03,168.095
2025-04-01,148567,173.1588,0.00625,2025-04,168.5081
2025-04-02,148567,172.9497,-0.001208,2025-04,168.9356
2025-04-03,148567,175.14,0.012664,2025-04,169.3653
2025-04-04,148567,177.275,0.01219,2025-04,169.8387
2025-04-07,148567,176.7308,-0.00307,2025-04,170.2655
2025-04-08,148567,176.6493,-0.000461,2025-04,170.6378
2025-04-09,148567,178.1375,0.008425,2025-04,171.0117
2025-04-10,148567,179.7818,0.009231,2025-04,171.3672
2025-04-11,148567,175.9948,-0.021064,2025-04,171.5642
2025-04-14,148567,177.4724,0.008396,2025-04,171.7972
2025-04-15,148567,180.1612,0.015151,2025-04,172.1465
2025-04-16,148567,180.6609,0.002774,2025-04,172.5505
2025-04-17,148567,182.2752,0.008936,2025-04,172.9615
2025-04-18,148567,184.4376,0.011863,2025-04,173.4472
2025-04-21,148567,184.8937,0.002473,2025-04,174.0127
2025-04-22,148567,186.3223,0.007727,2025-04,174.7254
2025-04-23,148567,186.4393,0.000628,2025-04,175.334
2025-04-24,148567,186.4497,5.6e-05,2025-04,175.9886
2025-04-25,148567,185.4607,-0.005304,2025-04,176.6409
2025-04-28,148567,185.8398,0.002044,2025-04,177.2427
2025-04-29,148567,189.0556,0.017304,2025-04,178.0082
2025-04-30,148567,187.6536,-0.007416,2025-04,178.6981
2025-05-01,148567,188.7747,0.005974,2025-05,179.3323
2025-05-02,148567,189.4074,0.003352,2025-05,179.8781
2025-05-05,148567,191.9861,0.013615,2025-05,180.5296
2025-05-06,148567,194.9229,0.015297,2025-05,181.2767
2025-05-07,148567,193.4403,-0.007606,2025-05,181.9915
2025-05-08,148567,192.5625,-0.004538,2025-05,182.6749
2025-05-09,148567,191.781,-0.004058,2025-05,183.2633
2025-05-12,148567,191.0623,-0.003748,2025-05,183.8959
2025-05-13,148567,190.4904,-0.002993,2025-05,184.4736
2025-05-14,148567,191.1729,0.003583,2025-05,185.0811
2025-05-15,148567,189.8408,-0.006968,2025-05,185.5711
2025-05-16,148567,188.7518,-0.005736,2025-05,185.9536
2025-05-19,148567,187.5371,-0.006435,2025-05,186.3139
2025-05-20,148567,188.4508,0.004872,2025-05,186.7072
2025-05-21,148567,188.442,-4.7e-05,2025-05,187.0507
2025-05-22,148567,188.1385,-0.001611,2025-05,187.3293
2025-05-23,148567,186.8431,-0.006885,2025-05,187.6909
2025-05-26,148567,184.3136,-0.013538,2025-05,187.9189
2025-05-27,148567,187.0813,0.015016,2025-05,188.1496
2025-05-28,148567,186.7019,-0.002028,2025-05,188.351
2025-05-29,148567,191.3173,0.024721,2025-05,188.6524
2025-05-30,148567,192.725,0.007358,2025-05,188.9286
2025-06-02,148567,195.9604,0.016788,2025-06,189.2975
2025-06-03,148567,197.7869,0.009321,2025-06,189.6797
